"Subj","#","Title","Comp Numb","Sec","Lec Lab","Start Time","End Time","Days","Credits","Bldg","Room","Instructor","Max Enrollment","Current Enrollment","Attr","Prerequisites"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93313","A01","CLI","06:30","14:30","R","4","","",".. Staff","8","8","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93314","A02","CLI","14:30","22:30","F","4","","",".. Staff","8","1","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93315","A03","CLI","06:30","14:30","T","4","","",".. Staff","8","8","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93316","A04","CLI","06:30","14:30","R","4","","",".. Staff","8","7","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93317","A05","CLI","16:30","20:30","S","4","","",".. Staff","8","1","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93318","A06","CLI","06:30","14:30","T","4","","",".. Staff","8","8","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93320","A08","CLI","14:30","22:30","F","4","","",".. Staff","8","2","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93321","A09","CLI","06:30","14:30","T","4","","",".. Staff","8","3","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93322","A10","CLI","06:30","14:30","R","4","","",".. Staff","8","4","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93323","A11","CLI","14:30","22:30","S","4","","",".. Staff","8","0","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93324","A12","CLI","06:30","14:30","T","4","","",".. Staff","8","1","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93325","A13","CLI","06:30","14:30","R","4","","",".. Staff","8","0","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93326","A14","CLI","14:30","22:30","F","4","","",".. Staff","8","0","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93327","A15","CLI","06:30","14:30","T","4","","",".. Staff","8","1","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93328","A16","CLI","06:30","14:30","R","4","","",".. Staff","8","0","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","93329","A17","CLI","14:30","22:30","F","4","","",".. Staff","8","0","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","95035","A07","CLI","06:30","14:30","R","4","","",".. Staff","8","3","","PRNU 2113 , PRNU 2114"
"PRNU","3129","Fmly Ctrd Care Women/Newborn","95410","A18","CLI","06:30","14:30","T","4","","",".. Staff","8","0","","PRNU 2113 , PRNU 2114"
"PRNU","3228","Pharmacology","92364","A","SEM","10:00","11:15","M W F","3","","","Martin/Monforte","144","45","","Minimum Junior standing; MMG 1650 , ANPS 1190 , ANPS 1200"
"PRNU","3232","Child & Adolescent Nursing","92346","A","LEC","08:30","11:30","W","5","","","J. Blais","72","65","","PRNU 3228 , NURS 3220"
"PRNU","3232","Child & Adolescent Nursing","92348","A01","CLI","TBA","TBA","","5","","","J. Blais","9","9","","PRNU 3228 , NURS 3220"
"PRNU","3232","Child & Adolescent Nursing","92349","A02","CLI","TBA","TBA","","5","","","J. Blais","9","9","","PRNU 3228 , NURS 3220"
"PRNU","3232","Child & Adolescent Nursing","92350","A03","CLI","TBA","TBA","","5","","","Goodwin/Soons","9","9","","PRNU 3228 , NURS 3220"
"PRNU","3232","Child & Adolescent Nursing","92351","A04","CLI","TBA","TBA","","5","","","Goodwin/Soons","9","9","","PRNU 3228 , NURS 3220"
"PRNU","3232","Child & Adolescent Nursing","92352","A05","CLI","TBA","TBA","","5","","","J. Blais","9","9","","PRNU 3228 , NURS 3220"
"PRNU","3232","Child & Adolescent Nursing","92353","A06","CLI","TBA","TBA","","5","","","J. Blais","9","9","","PRNU 3228 , NURS 3220"
"PRNU","3232","Child & Adolescent Nursing","92705","A07","CLI","TBA","TBA","","5","","","K. Goodwin","9","6","","PRNU 3228 , NURS 3220"
"PRNU","3232","Child & Adolescent Nursing","93309","A08","CLI","TBA","TBA","","5","","","K. Goodwin","9","5","","PRNU 3228 , NURS 3220"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","90028","A","LEC","13:10","14:25","M W","6","","","Burnham/Brown","136","128","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","90029","A01","CLI","07:00","16:00","T R","6","","","E. Glassman","8","8","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","90030","A02","CLI","07:00","16:00","T R","6","","",".. Staff","8","8","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","90031","A03","CLI","07:00","16:00","T R","6","","",".. Staff","8","8","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","90032","A06","CLI","07:00","16:00","T R","6","","",".. Staff","7","7","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","90033","A07","CLI","07:00","16:00","T R","6","","",".. Staff","8","8","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","90673","A08","CLI","07:00","16:00","T R","6","","",".. Staff","8","8","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","90710","A09","CLI","07:00","16:00","T R","6","","",".. Staff","7","7","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","91615","A10","CLI","07:00","16:00","T R","6","","","E. Glassman","7","7","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","91908","A11","CLI","07:00","16:00","T R","6","","",".. Staff","7","7","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","91909","A12","CLI","07:00","16:00","T R","6","","",".. Staff","7","7","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","92085","A05","CLI","07:00","16:00","T R","6","","",".. Staff","7","7","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","92547","A13","CLI","07:00","16:00","T R","6","","",".. Staff","7","7","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","92548","A14","CLI","07:00","16:00","T R","6","","",".. Staff","8","7","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","92984","A15","CLI","07:00","16:00","T R","6","","",".. Staff","8","8","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","93788","A16","CLI","07:00","16:00","T R","6","","",".. Staff","8","8","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","95504","A17","CLI","07:00","16:00","T R","6","","",".. Staff","8","7","","PRNU 3131 , PRNU 3134"
"PRNU","3234","Adlt Hlth Nurs II: Thry & Ptm","95505","A18","CLI","07:00","16:00","T R","6","","",".. Staff","8","8","","PRNU 3131 , PRNU 3134"
"PRNU","3235","Psych/MH Nurs: Thry & Ptm","90034","A","LEC","08:30","11:30","M","5","","","C. Frimpong","72","65","","PSYS 2500 , PRNU 3228 , NURS 3220"
"PRNU","3235","Psych/MH Nurs: Thry & Ptm","90035","A01","CLI","07:00","13:30","T R","5","","","P. Stewart","9","9","","PSYS 2500 , PRNU 3228 , NURS 3220"
"PRNU","3235","Psych/MH Nurs: Thry & Ptm","90036","A02","CLI","13:30","20:00","T R","5","","","I. Louis","9","9","","PSYS 2500 , PRNU 3228 , NURS 3220"
"PRNU","3235","Psych/MH Nurs: Thry & Ptm","90709","A03","CLI","07:00","13:30","R F","5","","","J. Shasteen","9","9","","PSYS 2500 , PRNU 3228 , NURS 3220"
"PRNU","3235","Psych/MH Nurs: Thry & Ptm","91910","A05","CLI","07:30","13:30","T R","5","","","P. Stewart","9","9","","PSYS 2500 , PRNU 3228 , NURS 3220"
"PRNU","3235","Psych/MH Nurs: Thry & Ptm","91911","A06","CLI","13:30","20:00","T R","5","","","I. Louis","9","9","","PSYS 2500 , PRNU 3228 , NURS 3220"
"PRNU","3235","Psych/MH Nurs: Thry & Ptm","92985","A07","CLI","07:00","13:30","R F","5","","","J. Shasteen","9","9","","PSYS 2500 , PRNU 3228 , NURS 3220"
"PRNU","3235","Psych/MH Nurs: Thry & Ptm","94474","A04","CLI","07:00","13:30","T F","5","","","L. Webb","9","3","","PSYS 2500 , PRNU 3228 , NURS 3220"
"PRNU","3235","Psych/MH Nurs: Thry & Ptm","95508","A08","CLI","07:00","13:30","T F","5","","","L. Webb","9","8","","PSYS 2500 , PRNU 3228 , NURS 3220"
"PRNU","3245","Public Health Nursing","91919","A","LEC","15:00","16:15","M W","3","","","T. Graziano","136","128","","PRNU 3131"
"PRT","1100","Int Sustainable Rec&Tourism","92375","A","LEC","10:50","11:40","M W F","3","","","K. Coleman","50","18","SU",""
"PRT","1990","Snowsports, Outdoor Adventure","95985","A","X","TBA","TBA","","4","","",".. Staff","30","12","",""
"PRT","2580","Resort Mgmt & Marketing","90496","A","LEC","16:25","17:40","T R","3","","","D. Kaufman","45","8","","Sophomore standing"
"PRT","2993","Independent Study","92704","A","TD","TBA","TBA","","1 to 18","","","K. Coleman","10","1","",""
"PRT","2995","Undergraduate Research","92272","A","TD","TBA","TBA","","1 to 18","","","K. Coleman","10","0","",""
"PRT","3300","Ecotourism","92676","A","LEC","13:10","14:00","M W F","3","","","Kestenbaum/Coleman","60","23","","Minimum Junior standing"
"PRT","3991","Internship: PRT Practicum","93379","A","IND","TBA","TBA","","3","","","Coleman/Smiles-Becker","10","1","",""
"PRT","4350","Outdoor Recreation Planning","90845","A","LEC","10:05","11:20","T R","3","","","Derrien/Staff","40","34","","Junior standing; Parks, Recreation and Tourism major or minor"
"PRT","4550","Environmental Interpretation","90846","A","LEC","15:30","16:45","M W","3","","","M. Derrien","36","17","","Junior standing; Parks, Recreation and Tourism major or minor"
"PRT","4996","Honors","94806","A","H","TBA","TBA","","1 to 6","","","Coleman/Murdoch","10","0","",""
"PSYS","1010","FYS: Psychology of Cults","95793","A","SEM","10:05","11:20","T R","3","","","N. Breslend","0","0","S1|WIL1",""
"PSYS","1010","FYS: Psychology of Harry Potte","95794","B","SEM","11:40","12:55","T R","3","","","N. Breslend","0","0","S1|WIL1",""
"PSYS","1012","FYS: Chasing Happiness","95795","A","SEM","11:40","12:55","T R","3","","","S. Lekka","0","0","D2|S1|WIL1",""
"PSYS","1400","Intro to Psychological Science","90847","OL1","X","TBA","TBA","","3","","","L. Rudiger","160","36","S1",""
"PSYS","1400","Intro to Psychological Science","94494","B","LEC","10:05","11:20","T R","3","","","S. Fenstermacher","66","18","S1",""
"PSYS","1400","Intro to Psychological Science","94495","C","LEC","14:50","16:05","T R","3","","","A. Nordmeyer","73","13","S1",""
"PSYS","2000","Psych Research Methods w/lab","93433","A","LEC","15:30","16:45","M W","4","","","A. Cepeda-Benito","131","35","","PSYS 1400"
"PSYS","2000","Psych Research Methods w/lab","93434","A01","LAB","17:05","17:50","W","4","","","A. Cepeda-Benito","17","10","","PSYS 1400"
"PSYS","2000","Psych Research Methods w/lab","93435","A02","LAB","18:10","19:00","W","4","","","A. Cepeda-Benito","17","0","","PSYS 1400"
"PSYS","2000","Psych Research Methods w/lab","93436","A03","LAB","10:05","10:55","R","4","","","A. Cepeda-Benito","17","1","","PSYS 1400"
"PSYS","2000","Psych Research Methods w/lab","93437","A04","LAB","11:40","12:30","R","4","","","A. Cepeda-Benito","17","9","","PSYS 1400"
"PSYS","2000","Psych Research Methods w/lab","93438","A06","LAB","14:50","15:40","R","4","","","A. Cepeda-Benito","17","4","","PSYS 1400"
"PSYS","2000","Psych Research Methods w/lab","93439","A07","LAB","10:50","11:40","F","4","","","A. Cepeda-Benito","17","3","","PSYS 1400"
"PSYS","2000","Psych Research Methods w/lab","93440","A08","LAB","12:00","12:50","F","4","","","A. Cepeda-Benito","17","6","","PSYS 1400"
"PSYS","2000","Psych Research Methods w/lab","93616","A05","LAB","13:15","14:05","R","4","","","A. Cepeda-Benito","17","2","","PSYS 1400"
"PSYS","2002","Psych Research Methods","95796","A","LEC","17:05","18:20","M W","3","","","A. Cepeda-Benito","35","25","","PSYS 1400"
"PSYS","2012","Statistics for Psych Sci","94805","A","LEC","13:15","14:30","T R","3","","","A. Nordmeyer","115","66","QD","PSYS 1400"
"PSYS","2100","Learning, Cognition & Behavior","91596","A","LEC","12:00","12:50","M W F","3","","","E. Thrailkill","175","63","N1","PSYS 1400"
"PSYS","2200","Biopsychology","92904","A","LEC","14:50","16:05","T R","3","","","S. Hammack","175","61","N1","PSYS 1400 , BIOL 1000 , BIOL 1400 , BCOR 1400 , or BCOR 1425"
"PSYS","2300","Social Psychology","90879","A","LEC","10:50","11:40","M W F","3","","","S. Fenstermacher","175","34","S1","PSYS 1400"
"PSYS","2400","Developmental Psych: Childhood","90849","A","LEC","10:05","11:20","T R","3","","","A. Murray-Close","133","43","S1","PSYS 1400"
"PSYS","2400","Developmental Psych: Childhood","96229","B","LEC","10:05","11:20","T R","3","","","A. Murray-Close","22","2","S1","PSYS 1400"
"PSYS","2500","Psychopathology","90848","A","LEC","08:30","09:45","T R","3","","","N. Breslend","150","46","S1","PSYS 1400"
"PSYS","2995","Undergraduate Research","91814","A","TD","TBA","TBA","","1 to 18","","","J. Abaied","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","91815","B","TD","TBA","TBA","","1 to 18","","","A. Brieant","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","91874","C","TD","TBA","TBA","","1 to 18","","","K. Burt","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","91875","D","TD","TBA","TBA","","1 to 18","","","A. Cepeda-Benito","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","91876","E","TD","TBA","TBA","","1 to 18","","","J. Green","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","91877","F","TD","TBA","TBA","","1 to 18","","","S. Hammack","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","91878","G","TD","TBA","TBA","","1 to 18","","","B. Hoza","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","91879","H","TD","TBA","TBA","","1 to 18","","","A. Hughes Lansing","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","91880","I","TD","TBA","TBA","","1 to 18","","","A. Murray-Close","15","1","","Instructor permission"
"PSYS","2995","Undergraduate Research","91881","J","TD","TBA","TBA","","1 to 18","","","E. Pinel","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","91882","K","TD","TBA","TBA","","1 to 18","","","M. Price","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","91883","L","TD","TBA","TBA","","1 to 18","","","K. Rohan","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","91884","M","TD","TBA","TBA","","1 to 18","","","S. Steinman","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","91885","N","TD","TBA","TBA","","1 to 18","","","E. Shoulberg","15","5","","Instructor permission"
"PSYS","2995","Undergraduate Research","91886","O","TD","TBA","TBA","","1 to 18","","","E. Thrailkill","15","1","","Instructor permission"
"PSYS","2995","Undergraduate Research","91887","P","TD","TBA","TBA","","1 to 18","","","T. Todd","15","2","","Instructor permission"
"PSYS","2995","Undergraduate Research","91888","Q","TD","TBA","TBA","","1 to 18","","","D. Toufexis","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","91889","R","TD","TBA","TBA","","1 to 18","","","J. Dumas","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","95113","S","TD","TBA","TBA","","1 to 18","","","R. Althoff","4","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","95247","T","TD","TBA","TBA","","1 to 18","","","L. Bryant","15","0","","Instructor permission"
"PSYS","2995","Undergraduate Research","95815","U","TD","TBA","TBA","","1 to 18","","","H. Wood","15","0","","Instructor permission"
"PSYS","3100","Learning","96238","A","LEC","10:05","11:20","T R","3","","","T. Todd","23","23","","PSYS 2000 or PSYS 2002 ; PSYS 2100"
"PSYS","3105","Cognition","94620","A","SEM","10:50","11:40","M W F","3","","","J. Christensen","24","24","","PSYS 2000 or PSYS 2002 ; PSYS 2100"
"PSYS","3110","Motivation","95830","A","SEM","12:00","12:50","M W F","3","","","J. Christensen","24","24","","PSYS 2000 or PSYS 2002 ; PSYS 2100 , PSYS 2200 , NSCI 2100 , or NSCI 2105"
"PSYS","3115","The Nature of Decision Making","95831","A","SEM","08:30","09:45","T R","3","","","E. Thrailkill","24","24","","PSYS 2100"
"PSYS","3250","Psychopharmacology","92225","A","SEM","10:05","11:20","T R","3","","","A. Anacker","24","24","","PSYS 2000 or PSYS 2002 ; PSYS 2200 , NSCI 2100 , or NSCI 2105"
"PSYS","3250","Psychopharmacology","93087","B","SEM","13:15","14:30","T R","3","","","A. Anacker","24","24","","PSYS 2000 or PSYS 2002 ; PSYS 2200 , NSCI 2100 , or NSCI 2105"
"PSYS","3260","Neurodiversity","94914","A","SEM","09:40","10:30","M W F","3","","","A. Anacker","24","24","D2","PSYS 2200 , NSCI 2100 , or NSCI 2105"
"PSYS","3290","Neurosci Memory & Emotion","95832","A","SEM","10:05","11:20","T R","3","","","J. Green","24","24","","PSYS 1400 ; PSYS 2000 or PSYS 2002 ; PSYS 2200 , NSCI 2100 , or NSCI 2105"
"PSYS","3290","Strange Brains","95834","C","1","15:30","16:45","M W","3","","","D. Toufexis","24","24","","PSYS 1400 ; PSYS 2000 or PSYS 2002 ; PSYS 2200 , NSCI 2100 , or NSCI 2105"
"PSYS","3333","Psych Science in Action","95991","A","Z","13:15","14:30","T W R","4","","","E. Pinel","24","24","","PSYS 1400 (or equivalent); PSYS 2300 (or equivalent); PSYS 2000 or PSYS 2002 (or equivalent)"
"PSYS","3425","Psychology of Families","90853","A","SEM","09:40","10:30","M W F","3","","","S. Lekka","24","24","","PSYS 2000 or PSYS 2002 ; PSYS 2400 or PSYS 2500"
"PSYS","3425","Psychology of Families","90900","B","SEM","10:50","11:40","M W F","3","","","S. Lekka","24","24","","PSYS 2000 or PSYS 2002 ; PSYS 2400 or PSYS 2500"
"PSYS","3450","SL:Fit Kids: Early Learn Focus","91641","A","Z","15:30","16:45","W","4","","","E. Shoulberg","25","22","SL","PSYS 1400 , EDSP 1050 , or EDEC 1010 ; Instructor permission"
"PSYS","3455","SL:Adv Fit Kids: Early Learnng","92185","A","Z","16:30","17:45","T","4","","","E. Shoulberg","10","10","SL","PSYS 3450 or PSYS 3520 ; Instructor permission"
"PSYS","3505","Behav Disorders of Childhood","95836","A","SEM","14:50","16:05","T R","3","","","K. Burt","24","24","","PSYS 2000 or PSYS 2002 ; PSYS 2400 or PSYS 2500"
"PSYS","3510","Intro to Health Psychology","90851","A","SEM","10:05","11:20","T R","3","","","S. Lekka","24","24","","PSYS 2000 or PSYS 2002 ; PSYS 2500"
"PSYS","3590","Anxiety: Theories & Treatment","95837","A","SEM","13:15","14:30","T R","3","","","S. Steinman","24","24","","PSYS 1400 ; PSYS 2000 or PSYS 2002 ; PSYS 2500"
"PSYS","3590","CL:Psychosis","96280","B","1","13:15","14:30","T R","3","","","H. Wood","24","24","","PSYS 1400 ; PSYS 2000 or PSYS 2002 ; PSYS 2500"
"PSYS","3994","Teaching Assistantship","93282","A","IND","TBA","TBA","","1 to 3","","","J. Abaied","15","0","",""
"PSYS","3994","Teaching Assistantship","94822","B","IND","TBA","TBA","","1 to 3","","","A. Anacker","15","0","",""
"PSYS","3994","Teaching Assistantship","94823","C","IND","TBA","TBA","","1 to 3","","","N. Breslend","15","0","",""
"PSYS","3994","Teaching Assistantship","94824","D","IND","TBA","TBA","","1 to 3","","","A. Brieant","15","0","",""
"PSYS","3994","Teaching Assistantship","94825","E","IND","TBA","TBA","","1 to 3","","","K. Burt","15","0","",""
"PSYS","3994","Teaching Assistantship","94826","F","IND","TBA","TBA","","1 to 3","","","A. Cepeda-Benito","15","0","",""
"PSYS","3994","Teaching Assistantship","94827","G","IND","TBA","TBA","","1 to 3","","","J. Christensen","15","0","",""
"PSYS","3994","Teaching Assistantship","94828","H","IND","TBA","TBA","","1 to 3","","","S. Fenstermacher","15","3","",""
"PSYS","3994","Teaching Assistantship","94829","I","IND","TBA","TBA","","1 to 3","","","D. Fournier","15","0","",""
"PSYS","3994","Teaching Assistantship","94830","J","U","TBA","TBA","","1 to 3","","","J. Green","15","0","",""
"PSYS","3994","Teaching Assistantship","94831","K","IND","TBA","TBA","","1 to 3","","","S. Hammack","15","0","",""
"PSYS","3994","Teaching Assistantship","94832","L","IND","TBA","TBA","","1 to 3","","","B. Hoza","15","0","",""
"PSYS","3994","Teaching Assistantship","94833","M","IND","TBA","TBA","","1 to 3","","","A. Hughes Lansing","15","0","",""
"PSYS","3994","Teaching Assistantship","94834","N","IND","TBA","TBA","","1 to 3","","","S. Lekka","15","0","",""
"PSYS","3994","Teaching Assistantship","94835","O","IND","TBA","TBA","","1 to 3","","","A. Murray-Close","15","1","",""
"PSYS","3994","Teaching Assistantship","94836","P","IND","TBA","TBA","","1 to 3","","","A. Nordmeyer","15","2","",""
"PSYS","3994","Teaching Assistantship","94837","Q","IND","TBA","TBA","","1 to 3","","","E. Pinel","15","0","",""
"PSYS","3994","Teaching Assistantship","94838","R","IND","TBA","TBA","","1 to 3","","","M. Price","15","0","",""
"PSYS","3994","Teaching Assistantship","94839","S","IND","TBA","TBA","","1 to 3","","","K. Rohan","15","0","",""
"PSYS","3994","Teaching Assistantship","94840","T","IND","TBA","TBA","","1 to 3","","","L. Rudiger","15","0","",""
"PSYS","3994","Teaching Assistantship","94841","U","IND","TBA","TBA","","1 to 3","","","E. Shoulberg","15","3","",""
"PSYS","3994","Teaching Assistantship","94842","V","IND","TBA","TBA","","1 to 3","","","S. Steinman","15","0","",""
"PSYS","3994","Teaching Assistantship","94843","W","IND","TBA","TBA","","1 to 3","","","E. Thrailkill","15","0","",""
"PSYS","3994","Teaching Assistantship","94844","X","IND","TBA","TBA","","1 to 3","","","T. Todd","15","0","",""
"PSYS","3994","Teaching Assistantship","94845","Y","IND","TBA","TBA","","1 to 3","","","D. Toufexis","15","0","",""
"PSYS","4996","Honors","90262","A","H","TBA","TBA","","1 to 6","","","J. Abaied","15","5","",""
"PSYS","6000","Adv Statistical Methods I","90884","A","Z","12:00","15:00","M T","3","","","K. Burt","15","4","","Psychology or Neuroscience Graduate student"
"PSYS","6200","Full Clinic Practicum Seq Seri","93107","A","IND","15:00","16:30","W","1","","","K. Kennedy","15","7","","Psychology Graduate student"
"PSYS","6210","Intro Psych Intervention Skill","92527","A","8","15:00","16:30","M","0.5","","","K. Kennedy","15","0","","Psychology Graduate student"
"PSYS","6220","Advanced Clinical Practicum","93283","A","1","10:00","12:00","W","1","","","K. Kennedy","8","0","","Psychology Graduate student"
"PSYS","6220","Advanced Clinical Practicum","93284","C","3","TBA","TBA","","1","","",".. Staff","8","2","","Psychology Graduate student"
"PSYS","6220","Advanced Clinical Practicum","93285","D","4","TBA","TBA","","1","","",".. Staff","8","0","","Psychology Graduate student"
"PSYS","6220","Advanced Clinical Practicum","93286","E","5","TBA","TBA","","1","","","M. Price","8","1","","Psychology Graduate student"
"PSYS","6220","Advanced Clinical Practicum","94423","B","2","TBA","TBA","","1","","","S. Steinman","8","0","","Psychology Graduate student"
"PSYS","6391","Master's Thesis Research","90886","A","TD","TBA","TBA","","1 to 18","","","Abaied/Price","20","6","",""
"PSYS","6400","Biobehavioral Proseminar","90885","A","SEM","08:30","11:15","W","3","","","Todd/Green","15","10","","Psychology or Neuroscience Graduate student"
"PSYS","6710","Child & Adolescent Psyc Assess","95840","A","LEC","10:00","13:00","T R","3","","","K. Kennedy","15","5","","Psychology Graduate student"
"PSYS","6990","Developmental Cluster","95842","B","1","09:00","10:30","M","1","","","Team","15","1","","Psychology Graduate Student; Instructor permission"
"PSYS","6990","Social Cluster","95843","C","2","12:00","13:30","W","1","","","E. Pinel","15","4","","Psychology Graduate Student; Instructor permission"
"PSYS","6990","Qualitative Methods","95844","D","3","12:00","15:00","R","1","","","L. Bryant","15","5","","Psychology Graduate Student; Instructor permission"
"PSYS","6990","History of Psychology","95921","OL1","X","TBA","TBA","","1","","","M. Price","10","3","","Psychology Graduate Student; Instructor permission"
"PSYS","6991","Clinical Internship","93766","A","IND","TBA","TBA","","0","","","M. Price","12","0","","Psychology Graduate student"
"PSYS","7491","Doctoral Dissertation Research","90887","A","TD","TBA","TBA","","1 to 18","","","J. Abaied","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","93767","B","TD","TBA","TBA","","1 to 18","","","A. Brieant","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","93768","C","TD","TBA","TBA","","1 to 18","","","K. Burt","5","1","",""
"PSYS","7491","Doctoral Dissertation Research","93769","D","TD","TBA","TBA","","1 to 18","","","A. Cepeda-Benito","5","1","",""
"PSYS","7491","Doctoral Dissertation Research","93770","E","TD","TBA","TBA","","1 to 18","","","J. Green","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","93771","F","TD","TBA","TBA","","1 to 18","","","S. Hammack","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","93772","G","TD","TBA","TBA","","1 to 18","","","B. Hoza","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","93773","H","TD","TBA","TBA","","1 to 18","","","A. Hughes Lansing","5","1","",""
"PSYS","7491","Doctoral Dissertation Research","93774","I","TD","TBA","TBA","","1 to 18","","","A. Murray-Close","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","93775","J","TD","TBA","TBA","","1 to 18","","","E. Pinel","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","93776","K","TD","TBA","TBA","","1 to 18","","","M. Price","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","93777","L","TD","TBA","TBA","","1 to 18","","","K. Rohan","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","93778","M","TD","TBA","TBA","","1 to 18","","","S. Steinman","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","93779","N","TD","TBA","TBA","","1 to 18","","","T. Todd","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","93780","O","TD","TBA","TBA","","1 to 18","","","D. Toufexis","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","94232","P","TD","TBA","TBA","","1 to 18","","","E. Klemperer","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","94233","Q","TD","TBA","TBA","","1 to 18","","","K. Peck","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","94234","R","TD","TBA","TBA","","1 to 18","","","A. Potter","5","1","",""
"PSYS","7491","Doctoral Dissertation Research","94235","S","TD","TBA","TBA","","1 to 18","","","S. Sigmon","5","0","",""
"PSYS","7491","Doctoral Dissertation Research","94934","T","TD","TBA","TBA","","1 to 18","","","E. Thrailkill","5","0","",""
"RADT","2850","Intro to Clinical Practice","90092","A","IND","17:05","20:05","W","3","","","D. Bolduc","9","4","",""
